statistic_yyy,site_id,village,household_ordinary_total,household_business_total,household_single_total,household_ordinary_m,household_business_m,household_single_m,household_ordinary_f,household_business_f,household_single_f,district_code,year_ad
111,臺北市大同區,隆和里,911,0,665,1412,0,330,1541,0,335,63000060015,2022
111,臺北市大同區,雙連里,2259,0,1485,3649,0,679,3938,0,806,63000060011,2022
111,臺北市大安區,仁愛里,1260,0,820,1833,0,337,2167,0,483,63000030005,2022
111,臺北市大安區,仁慈里,1444,0,555,2373,0,246,2577,0,309,63000030002,2022
111,臺北市大安區,住安里,1145,0,1096,1687,0,433,1934,0,663,63000030029,2022
111,臺北市大安區,光信里,1891,0,1016,2819,0,450,3255,0,566,63000030056,2022
111,臺北市大安區,光明里,1057,0,442,1719,0,210,1832,0,232,63000030019,2022
111,臺北市大安區,光武里,1783,0,1435,2624,0,555,3020,0,880,63000030010,2022
111,臺北市大安區,全安里,1090,0,706,1562,0,298,1773,0,408,63000030035,2022
111,臺北市大安區,古莊里,1910,0,1348,2803,0,564,3202,0,784,63000030014,2022
111,臺北市大安區,古風里,1071,0,661,1645,0,290,1800,0,371,63000030013,2022
111,臺北市大安區,和安里,1782,0,667,2955,0,297,3166,0,370,63000030003,2022
111,臺北市大安區,大學里,2169,0,1298,3311,0,544,3665,0,754,63000030043,2022
111,臺北市大安區,學府里,577,0,385,988,0,195,1032,0,190,63000030057,2022
111,臺北市大安區,建倫里,1505,0,863,2235,0,366,2719,0,497,63000030050,2022
111,臺北市大安區,建安里,1148,0,887,1606,0,375,2040,0,512,63000030049,2022
111,臺北市大安區,德安里,1399,0,881,2035,0,377,2380,0,504,63000030001,2022
111,臺北市大安區,敦安里,1616,0,776,2423,0,328,2865,0,448,63000030051,2022
111,臺北市大安區,敦煌里,1608,0,748,2399,0,328,2909,0,420,63000030053,2022
111,臺北市大安區,新龍里,1884,0,726,2904,0,298,3174,0,428,63000030023,2022
111,臺北市大安區,昌隆里,744,0,473,1102,0,209,1270,0,264,63000030008,2022
111,臺北市大安區,正聲里,1142,0,708,1703,0,310,1941,0,398,63000030052,2022
111,臺北市大安區,民炤里,2047,0,1203,3184,0,539,3509,0,664,63000030004,2022
111,臺北市大安區,民輝里,1648,0,1111,2448,0,497,2701,0,614,63000030007,2022
111,臺北市大安區,永康里,1018,0,450,1617,0,219,1783,0,231,63000030018,2022
111,臺北市大安區,法治里,1077,0,764,1633,0,320,1831,0,444,63000030034,2022
111,臺北市大安區,福住里,1693,0,654,2681,0,251,3078,0,403,63000030017,2022
111,臺北市大安區,群英里,1801,0,1086,2547,0,436,2867,0,650,63000030037,2022
111,臺北市大安區,群賢里,1405,0,978,1999,0,411,2359,0,567,63000030036,2022
111,臺北市大安區,義安里,1302,0,856,1899,0,359,2275,0,497,63000030030,2022
111,臺北市大安區,義村里,1278,0,1032,1834,0,470,2086,0,562,63000030006,2022
111,臺北市大安區,臥龍里,553,0,290,874,0,124,1004,0,166,63000030039,2022
111,臺北市大安區,臨江里,991,0,773,1510,0,327,1652,0,446,63000030033,2022
111,臺北市大安區,芳和里,1420,0,877,2218,0,401,2421,0,476,63000030044,2022
111,臺北市大安區,華聲里,1011,0,670,1547,0,278,1704,0,392,63000030054,2022
111,臺北市大安區,虎嘯里,880,0,763,1278,0,326,1461,0,437,63000030038,2022
111,臺北市大安區,誠安里,933,0,778,1288,0,348,1559,0,430,63000030009,2022
111,臺北市大安區,車層里,1544,0,887,2284,0,376,2705,0,511,63000030055,2022
111,臺北市大安區,通化里,1472,0,1103,2305,0,478,2514,0,625,63000030031,2022
111,臺北市大安區,通安里,1289,0,953,1946,0,433,2161,0,520,63000030032,2022
111,臺北市大安區,錦安里,1659,0,712,2614,0,300,2928,0,412,63000030016,2022
111,臺北市大安區,錦泰里,1023,0,377,1713,0,170,1773,0,207,63000030020,2022
111,臺北市大安區,錦華里,1601,0,606,2594,0,256,2838,0,350,63000030021,2022
111,臺北市大安區,黎元里,1383,0,720,2200,0,361,2396,0,359,63000030046,2022
111,臺北市大安區,黎和里,1168,0,837,1693,0,377,1945,0,460,63000030048,2022
111,臺北市大安區,黎孝里,1900,0,1107,2956,0,510,3249,0,597,63000030047,2022
111,臺北市大安區,龍圖里,1698,0,1093,2471,0,473,2824,0,620,63000030022,2022
111,臺北市大安區,龍坡里,1570,0,699,2327,0,302,2630,0,397,63000030011,2022
111,臺北市大安區,龍安里,1887,0,1775,2893,0,1016,3220,0,759,63000030015,2022
111,臺北市大安區,龍泉里,1349,0,758,2062,0,311,2268,0,447,63000030012,2022
111,臺北市大安區,龍淵里,2540,0,900,4169,0,402,4546,0,498,63000030040,2022
111,臺北市大安區,龍生里,1790,0,749,2833,0,312,3151,0,437,63000030028,2022
111,臺北市大安區,龍門里,1188,0,436,1829,0,195,2161,0,241,63000030041,2022
111,臺北市大安區,龍陣里,863,0,561,1260,0,241,1434,0,320,63000030026,2022
111,臺北市大安區,龍雲里,1128,0,698,1687,0,299,1937,0,399,63000030027,2022
111,臺北市文山區,博嘉里,1500,0,817,2414,0,374,2593,0,443,63000080034,2022
111,臺北市文山區,忠順里,1099,0,674,1617,0,285,1798,0,389,63000080038,2022
111,臺北市文山區,指南里,1042,0,736,1683,0,369,1656,0,367,63000080036,2022
111,臺北市文山區,政大里,2134,0,900,3411,0,403,3636,0,497,63000080040,2022
111,臺北市文山區,明義里,1085,0,652,1657,0,317,1842,0,335,63000080025,2022
111,臺北市文山區,明興里,1718,0,1037,2606,0,477,2816,0,560,63000080026,2022
111,臺北市文山區,景仁里,1550,0,924,2316,0,407,2608,0,517,63000080005,2022
111,臺北市文山區,景慶里,1683,0,819,2636,0,377,2927,0,442,63000080004,2022
111,臺北市文山區,景東里,1966,0,981,2955,0,411,3286,0,570,63000080002,2022
111,臺北市文山區,景美里,1401,0,682,2097,0,295,2377,0,387,63000080003,2022
111,臺北市文山區,景華里,1491,0,729,2340,0,311,2554,0,418,63000080006,2022
111,臺北市文山區,景行里,2101,0,1423,3171,0,607,3483,0,816,63000080001,2022
111,臺北市文山區,木新里,2326,0,2204,3726,0,1228,3881,0,976,63000080028,2022
111,臺北市文山區,木柵里,2345,0,1420,3573,0,623,3972,0,797,63000080027,2022
111,臺北市文山區,樟文里,1580,0,770,2556,0,360,2690,0,410,63000080041,2022
111,臺北市文山區,樟新里,1433,0,737,2182,0,320,2425,0,417,63000080031,2022
111,臺北市文山區,樟林里,2141,0,1082,3396,0,527,3599,0,555,63000080030,2022
111,臺北市文山區,樟樹里,1210,0,569,1959,0,261,2090,0,308,63000080043,2022
111,臺北市文山區,樟腳里,1413,0,658,2311,0,299,2430,0,359,63000080032,2022
111,臺北市文山區,老泉里,219,0,132,389,0,78,371,0,54,63000080037,2022
111,臺北市文山區,興光里,961,0,781,1416,0,338,1587,0,443,63000080014,2022
111,臺北市文山區,興安里,1809,0,983,2622,0,446,3003,0,537,63000080018,2022
111,臺北市文山區,興家里,1911,0,975,2947,0,456,3177,0,519,63000080015,2022
111,臺北市文山區,興得里,1506,0,1073,2320,0,494,2474,0,579,63000080016,2022
111,臺北市文山區,興旺里,2112,0,1319,3222,0,588,3432,0,731,63000080020,2022
111,臺北市文山區,興昌里,1678,0,1103,2527,0,463,2756,0,640,63000080022,2022
111,臺北市文山區,興業里,1308,0,773,1991,0,347,2183,0,426,63000080017,2022
111,臺北市文山區,興泰里,1034,0,755,1525,0,338,1696,0,417,63000080021,2022
111,臺北市文山區,興福里,1564,1,593,2382,10,294,2709,9,299,63000080019,2022
111,臺北市文山區,興豐里,1275,0,797,1981,0,375,2092,0,422,63000080013,2022
111,臺北市文山區,興邦里,1277,0,921,1901,0,394,2032,0,527,63000080042,2022
111,臺北市文山區,華興里,2288,0,1337,3536,0,638,3863,0,699,63000080024,2022
111,臺北市文山區,萬和里,875,0,590,1315,0,277,1432,0,313,63000080011,2022
111,臺北市文山區,萬年里,1307,0,922,1985,0,420,2140,0,502,63000080010,2022
111,臺北市文山區,萬有里,1494,0,721,2332,0,329,2485,0,392,63000080007,2022
111,臺北市文山區,萬盛里,1174,0,855,1757,0,405,1906,0,450,63000080012,2022
111,臺北市文山區,萬祥里,1145,0,713,1732,0,310,1924,0,403,63000080008,2022
111,臺北市文山區,萬美里,1952,2,907,2908,15,403,3132,18,504,63000080039,2022
111,臺北市文山區,萬興里,2202,0,1127,3526,0,498,3733,0,629,63000080035,2022
111,臺北市文山區,萬芳里,2049,0,1062,3119,0,461,3419,0,601,63000080033,2022
111,臺北市文山區,萬隆里,1872,0,1026,2862,0,442,3193,0,584,63000080009,2022
111,臺北市文山區,試院里,1766,0,1019,2706,0,464,2902,0,555,63000080023,2022
111,臺北市文山區,順興里,1904,1,973,3030,3,457,3288,3,516,63000080029,2022
111,臺北市松山區,三民里,1708,0,1092,2417,0,458,2871,0,634,63000010004,2022
111,臺北市松山區,中崙里,1142,0,567,1759,0,234,1967,0,333,63000010027,2022
111,臺北市松山區,中正里,2728,0,1141,4208,0,475,4685,0,666,63000010026,2022
111,臺北市松山區,中華里,1753,0,759,2681,0,309,2952,0,450,63000010015,2022
111,臺北市松山區,介壽里,1216,0,515,1864,0,241,2031,0,274,63000010009,2022
111,臺北市松山區,吉仁里,1068,0,476,1683,0,209,1799,0,267,63000010029,2022
111,臺北市松山區,吉祥里,2009,0,1315,2988,0,584,3393,0,731,63000010022,2022
111,臺北市松山區,安平里,1972,0,1643,2996,0,728,3281,0,915,63000010019,2022
111,臺北市松山區,富泰里,1153,0,845,1567,0,316,1927,0,529,63000010008,2022
111,臺北市松山區,富錦里,1291,0,798,1902,0,352,2242,0,446,63000010006,2022
111,臺北市松山區,復勢里,1638,0,990,2481,0,380,2805,0,610,63000010033,2022
111,臺北市松山區,復建里,1207,0,641,1858,0,288,2084,0,353,63000010032,2022
111,臺北市松山區,復源里,921,0,404,1470,0,175,1624,0,229,63000010031,2022
111,臺北市松山區,復盛里,1534,0,933,2330,0,416,2606,0,517,63000010025,2022
111,臺北市松山區,慈祐里,1734,0,2427,2534,0,1241,2760,0,1186,63000010018,2022
111,臺北市松山區,敦化里,1820,0,721,2953,0,326,3186,0,395,63000010030,2022
111,臺北市松山區,新東里,1231,0,785,1911,0,348,2056,0,437,63000010007,2022
111,臺北市松山區,新益里,1155,0,657,1752,0,307,1917,0,350,63000010005,2022
111,臺北市松山區,新聚里,1926,0,1323,2849,0,557,3266,0,766,63000010024,2022
111,臺北市松山區,東光里,1692,0,1228,2448,0,560,2770,0,668,63000010011,2022
111,臺北市松山區,東勢里,1106,0,667,1652,0,295,1829,0,372,63000010014,2022
111,臺北市松山區,東昌里,713,0,314,1090,0,137,1255,0,177,63000010013,2022
111,臺北市松山區,東榮里,2177,0,876,3281,0,370,3642,0,506,63000010003,2022
111,臺北市松山區,松基里,912,0,578,1356,0,244,1543,0,334,63000010035,2022
111,臺北市松山區,民有里,2246,0,1196,3369,0,481,3767,0,715,63000010016,2022
111,臺北市松山區,民福里,1485,0,1040,2194,0,479,2506,0,561,63000010017,2022
111,臺北市松山區,福成里,698,0,297,1063,0,116,1216,0,181,63000010034,2022
111,臺北市松山區,精忠里,1170,0,565,1776,0,244,1991,0,321,63000010010,2022
111,臺北市松山區,美仁里,903,0,411,1441,0,167,1600,0,244,63000010028,2022
111,臺北市松山區,自強里,2356,0,1226,3450,0,540,3897,0,686,63000010021,2022
111,臺北市松山區,莊敬里,1312,0,707,2081,0,353,2257,0,354,63000010002,2022
111,臺北市松山區,鵬程里,1292,0,752,1868,0,346,2130,0,406,63000010020,2022
111,臺北市松山區,龍田里,3076,0,1272,4549,0,538,5102,0,734,63000010012,2022
111,臺北市萬華區,仁德里,1078,0,1030,1613,0,509,1801,0,521,63000070009,2022
111,臺北市萬華區,保德里,737,0,513,1296,0,245,1276,0,268,63000070027,2022
111,臺北市萬華區,全德里,1055,0,705,1712,0,315,1726,0,390,63000070026,2022
111,臺北市萬華區,凌霄里,839,0,758,1232,0,333,1375,0,425,63000070035,2022
111,臺北市萬華區,和平里,1559,0,1139,2424,0,562,2618,0,577,63000070016,2022
111,臺北市萬華區,和德里,1534,0,1062,2490,0,535,2518,0,527,63000070024,2022
111,臺北市萬華區,壽德里,1212,0,702,2020,0,340,2073,0,362,63000070030,2022
111,臺北市萬華區,孝德里,771,0,466,1247,0,230,1315,0,236,63000070023,2022
111,臺北市萬華區,富民里,1079,0,1201,1687,0,592,1797,0,609,63000070007,2022
111,臺北市萬華區,富福里,1187,0,2045,1869,0,1339,1843,0,706,63000070010,2022
111,臺北市萬華區,忠德里,1112,0,712,1798,0,363,1843,0,349,63000070022,2022
111,臺北市萬華區,忠貞里,1099,0,1149,1589,0,463,1754,0,686,63000070034,2022
111,臺北市萬華區,新和里,2081,0,1260,3125,0,590,3427,0,670,63000070014,2022
111,臺北市萬華區,新安里,1398,0,1132,2149,0,551,2291,0,581,63000070021,2022
111,臺北市萬華區,新忠里,826,0,718,1165,0,331,1383,0,387,63000070013,2022
111,臺北市萬華區,新起里,1580,0,1745,2257,0,812,2542,0,933,63000070004,2022
111,臺北市萬華區,日善里,892,0,498,1489,0,243,1523,0,255,63000070020,2022
111,臺北市萬華區,日祥里,1515,0,1223,2232,0,581,2363,0,642,63000070033,2022
111,臺北市萬華區,柳鄉里,1158,0,900,1890,0,462,2035,0,438,63000070019,2022
111,臺北市萬華區,榮德里,850,0,512,1459,0,271,1433,0,241,63000070029,2022
111,臺北市萬華區,福星里,1214,0,1474,1747,0,662,1934,0,812,63000070001,2022
111,臺北市萬華區,福音里,876,0,984,1322,0,472,1399,0,512,63000070008,2022
111,臺北市萬華區,糖廍里,1260,1,1039,2028,6,516,2065,4,523,63000070015,2022
111,臺北市萬華區,綠堤里,1032,0,666,1638,0,314,1760,0,352,63000070017,2022
111,臺北市萬華區,興德里,1089,0,650,1868,0,333,1900,0,317,63000070031,2022
111,臺北市萬華區,菜園里,1393,0,1423,2175,0,684,2203,0,739,63000070005,2022
111,臺北市萬華區,華中里,1457,0,938,2385,0,444,2494,0,494,63000070032,2022
111,臺北市萬華區,華江里,1989,1,1260,3281,10,625,3426,6,635,63000070018,2022
111,臺北市萬華區,萬壽里,683,0,1141,963,0,538,1016,0,603,63000070002,2022
111,臺北市萬華區,西門里,794,0,1171,1019,0,543,1245,0,628,63000070003,2022
111,臺北市萬華區,銘德里,1143,0,670,1791,0,318,1894,0,352,63000070028,2022
111,臺北市萬華區,錦德里,1339,0,856,2118,0,417,2339,0,439,63000070025,2022
111,臺北市萬華區,雙園里,1124,0,730,1815,0,366,1869,0,364,63000070012,2022
111,臺北市萬華區,青山里,1331,0,1513,2023,0,749,2144,0,764,63000070006,2022
111,臺北市萬華區,頂碩里,1651,0,1266,2643,0,672,2729,0,594,63000070011,2022
111,臺北市萬華區,騰雲里,761,0,572,1103,0,256,1176,0,316,63000070036,2022
112,臺北市中山區,下埤里,1829,0,1217,2887,0,541,3197,0,676,63000040027,2023
112,臺北市中山區,中原里,1228,1,1068,1785,10,467,2022,22,601,63000040031,2023
112,臺北市中山區,中吉里,1494,0,900,2232,0,398,2530,0,502,63000040030,2023
112,臺北市中山區,中央里,921,0,742,1398,0,336,1565,0,406,63000040033,2023
112,臺北市中山區,中山里,1474,0,2519,1911,0,943,2312,0,1576,63000040006,2023
112,臺北市中山區,中庄里,1198,0,1130,1767,0,518,1948,0,612,63000040023,2023
112,臺北市中山區,劍潭里,949,0,491,1499,0,254,1688,0,237,63000040013,2023
112,臺北市中山區,力行里,1501,0,1330,2234,0,580,2516,0,750,63000040039,2023
112,臺北市中山區,北安里,661,0,360,996,0,160,1097,0,200,63000040042,2023
112,臺北市中山區,圓山里,938,0,1055,1376,0,433,1607,0,622,63000040012,2023
112,臺北市中山區,埤頭里,779,0,743,1201,0,328,1247,0,415,63000040037,2023
112,臺北市中山區,大佳里,213,0,155,374,0,106,354,0,49,63000040017,2023
112,臺北市中山區,大直里,2337,0,1133,3592,0,502,4044,0,631,63000040014,2023
112,臺北市中山區,康樂里,593,0,953,746,0,327,892,0,626,63000040005,2023
112,臺北市中山區,復華里,1129,0,1021,1628,0,424,1914,0,597,63000040040,2023
112,臺北市中山區,恆安里,1143,0,1664,1484,0,659,1817,0,1005,63000040010,2023
112,臺北市中山區,成功里,1771,0,1020,2684,0,391,3020,0,629,63000040015,2023
112,臺北市中山區,新喜里,1244,0,840,1886,0,375,2129,0,465,63000040018,2023
112,臺北市中山區,新庄里,1176,0,989,1739,0,416,1943,0,573,63000040019,2023
112,臺北市中山區,新生里,1059,0,1045,1597,0,437,1761,0,608,63000040022,2023
112,臺北市中山區,新福里,1209,0,1048,1761,0,453,2044,0,595,63000040020,2023
112,臺北市中山區,晴光里,1254,0,1791,1597,0,686,2017,0,1105,63000040011,2023
112,臺北市中山區,朱園里,1078,0,1176,1542,0,469,1742,0,707,63000040036,2023
112,臺北市中山區,朱崙里,731,1,764,1033,2,311,1179,1,453,63000040038,2023
112,臺北市中山區,朱馥里,1405,0,1072,2165,0,440,2448,0,632,63000040034,2023
112,臺北市中山區,松江里,1564,0,1005,2468,0,429,2764,0,576,63000040021,2023
112,臺北市中山區,正守里,802,0,674,1241,0,322,1335,0,352,63000040001,2023
112,臺北市中山區,正得里,794,0,1302,1052,0,520,1267,0,782,63000040003,2023
112,臺北市中山區,正義里,1161,1,1731,1537,1,672,1888,0,1059,63000040002,2023
112,臺北市中山區,民安里,1068,0,1029,1551,0,469,1758,0,560,63000040004,2023
112,臺北市中山區,永安里,2464,0,1348,3678,0,580,4244,0,768,63000040016,2023
112,臺北市中山區,江寧里,1731,0,1128,2651,0,486,2943,0,642,63000040028,2023
112,臺北市中山區,江山里,1879,0,1206,2835,0,559,3178,0,647,63000040029,2023
112,臺北市中山區,聚盛里,888,0,1506,1104,0,576,1363,0,930,63000040007,2023
112,臺北市中山區,聚葉里,913,0,1133,1247,0,483,1502,0,650,63000040009,2023
112,臺北市中山區,興亞里,1306,0,1303,1913,0,537,2206,0,766,63000040032,2023
112,臺北市中山區,行仁里,1899,0,1089,3023,0,520,3459,0,569,63000040025,2023
112,臺北市中山區,行孝里,1112,0,716,1746,0,313,1857,0,403,63000040026,2023
112,臺北市中山區,行政里,1567,0,2209,2339,0,1269,2504,0,940,63000040024,2023
112,臺北市中山區,金泰里,2130,0,1402,3247,0,636,3476,0,766,63000040041,2023
112,臺北市中山區,集英里,1691,0,1673,2455,0,658,2850,0,1015,63000040008,2023
112,臺北市中山區,龍洲里,1274,0,862,1811,0,357,2129,0,505,63000040035,2023
112,臺北市中正區,三愛里,2329,0,1239,3490,0,533,4093,0,706,63000050031,2023
112,臺北市中正區,光復里,980,0,931,1370,0,424,1551,0,507,63000050023,2023
112,臺北市中正區,南福里,3332,0,1564,5080,0,711,5410,0,853,63000050019,2023
112,臺北市中正區,南門里,788,0,308,1181,0,137,1337,0,171,63000050017,2023
112,臺北市中正區,富水里,639,0,368,980,0,186,1031,0,182,63000050002,2023
112,臺北市中正區,幸市里,1085,0,842,1579,0,382,1809,0,460,63000050027,2023
112,臺北市中正區,幸福里,1342,0,1554,1981,0,852,2167,0,702,63000050026,2023
112,臺北市中正區,廈安里,1301,0,588,1947,0,292,2200,0,296,63000050015,2023
112,臺北市中正區,建國里,495,0,290,717,0,121,830,0,169,63000050022,2023
112,臺北市中正區,忠勤里,1427,0,1490,2039,0,722,2273,0,768,63000050014,2023
112,臺北市中正區,愛國里,982,0,418,1402,0,189,1632,0,229,63000050016,2023
112,臺北市中正區,文北里,1535,0,817,2305,0,366,2638,0,451,63000050029,2023
112,臺北市中正區,文盛里,635,0,615,927,0,288,1025,0,327,63000050003,2023
112,臺北市中正區,文祥里,2225,0,930,3572,0,403,3773,0,527,63000050030,2023
112,臺北市中正區,新營里,2495,0,918,4012,0,440,4273,0,478,63000050021,2023
112,臺北市中正區,東門里,1010,0,616,1470,0,308,1678,0,308,63000050028,2023
112,臺北市中正區,板溪里,809,0,810,1170,0,334,1318,0,476,63000050008,2023
