統計年,區域別,村里名稱,共同生活戶_戶數,共同事業戶_戶數,單獨生活戶_戶數,共同生活戶_男,共同事業戶_男,單獨生活戶_男,共同生活戶_女,共同事業戶_女,單獨生活戶_女
104,高雄市杉林區,月眉里,473,0,239,893,0,153,779,0,86
104,高雄市杉林區,月美里,343,0,184,637,0,129,579,0,55
104,高雄市杉林區,大愛里,601,0,245,1114,0,156,1055,0,89
104,高雄市內門區,溝坪里,259,0,91,554,0,65,482,0,26
104,高雄市內門區,金竹里,170,0,99,344,0,68,285,0,31
104,高雄市內門區,永富里,242,0,124,525,0,74,472,0,50
104,高雄市內門區,永吉里,110,0,70,231,0,39,177,0,31
104,高雄市內門區,永興里,117,0,62,235,0,39,193,0,23
104,高雄市內門區,石坑里,137,0,52,264,0,33,264,0,19
104,高雄市內門區,內門里,246,0,111,517,0,65,495,0,46
104,高雄市內門區,內豊里,332,0,128,662,0,78,647,0,50
104,高雄市內門區,觀亭里,466,0,211,920,0,120,849,0,91
104,高雄市內門區,中埔里,154,0,79,299,0,52,274,0,27
104,高雄市內門區,內東里,220,0,117,435,0,87,395,0,30
104,高雄市內門區,內南里,102,0,54,224,0,37,178,0,17
104,高雄市內門區,東埔里,129,0,58,268,0,43,242,0,15
104,高雄市內門區,三平里,175,0,91,361,0,67,327,0,24
104,高雄市內門區,木柵里,161,0,73,346,0,50,266,0,23
104,高雄市內門區,內興里,149,0,68,339,0,54,281,0,14
104,高雄市內門區,瑞山里,91,0,68,159,0,39,140,0,29
104,高雄市內門區,光興里,179,0,79,355,0,52,338,0,27
104,高雄市茂林區,茂林里,201,0,62,396,0,38,418,0,24
104,高雄市茂林區,萬山里,101,0,32,186,0,20,187,0,12
104,高雄市茂林區,多納里,142,0,44,265,0,27,300,0,17
104,高雄市桃源區,桃源里,223,0,72,482,0,40,432,0,32
104,高雄市桃源區,寶山里,117,0,54,234,0,36,207,0,18
104,高雄市桃源區,建山里,169,0,47,361,0,30,365,0,17
104,高雄市桃源區,高中里,175,0,55,353,0,42,350,0,13
104,高雄市桃源區,勤和里,68,0,31,118,0,19,137,0,12
104,高雄市桃源區,復興里,80,0,32,161,0,18,150,0,14
104,高雄市桃源區,拉芙蘭里,73,0,27,134,0,19,121,0,8
104,高雄市桃源區,梅山里,69,0,32,150,0,24,134,0,8
104,高雄市那瑪夏區,達卡努瓦里,353,0,79,834,0,55,788,0,24
104,高雄市那瑪夏區,瑪雅里,168,0,50,357,0,33,385,0,17
104,高雄市那瑪夏區,南沙魯里,137,0,71,304,0,46,281,0,25
104,宜蘭縣宜蘭市,神農里,780,0,493,1286,0,223,1327,0,270
104,宜蘭縣宜蘭市,民權里,483,0,509,781,0,288,775,0,221
104,宜蘭縣宜蘭市,進士里,615,0,351,1030,0,152,1044,0,199
104,宜蘭縣宜蘭市,南橋里,325,0,145,654,0,77,603,0,68
104,宜蘭縣宜蘭市,建業里,483,0,213,906,0,107,873,0,106
104,宜蘭縣宜蘭市,南津里,560,0,463,943,0,237,1032,0,226
104,宜蘭縣宜蘭市,凱旋里,351,0,152,705,0,91,658,0,61
104,宜蘭縣宜蘭市,黎明里,529,0,216,1039,0,110,1020,0,106
104,宜蘭縣宜蘭市,東村里,663,0,239,1226,0,120,1218,0,119
104,宜蘭縣宜蘭市,延平里,987,0,338,1716,0,152,1856,0,186
104,宜蘭縣宜蘭市,七張里,378,0,146,815,0,99,764,0,47
104,宜蘭縣宜蘭市,慈安里,521,0,258,840,0,97,937,0,161
104,宜蘭縣宜蘭市,新民里,445,0,351,759,0,167,696,0,184
104,宜蘭縣宜蘭市,東門里,278,0,215,474,0,120,448,0,95
104,宜蘭縣宜蘭市,小東里,440,0,211,800,0,101,730,0,110
104,宜蘭縣宜蘭市,菜園里,386,0,224,633,0,99,676,0,125
104,宜蘭縣宜蘭市,孝廉里,327,0,211,614,0,119,563,0,92
104,宜蘭縣宜蘭市,新生里,703,0,321,1358,0,176,1329,0,145
104,宜蘭縣宜蘭市,茭白里,597,0,255,1059,0,134,1096,0,121
104,宜蘭縣宜蘭市,北津里,654,0,277,1150,0,130,1197,0,147
104,宜蘭縣宜蘭市,梅洲里,861,0,346,1696,0,193,1648,0,153
104,宜蘭縣宜蘭市,北門里,317,0,180,603,0,90,573,0,90
104,宜蘭縣宜蘭市,中山里,267,0,216,426,0,106,436,0,110
104,宜蘭縣宜蘭市,西門里,504,0,268,897,0,152,870,0,116
104,宜蘭縣宜蘭市,南門里,434,0,233,769,0,117,786,0,116
104,宜蘭縣宜蘭市,負郭里,966,0,444,1576,0,206,1823,0,238
104,宜蘭縣宜蘭市,民族里,729,0,368,1258,0,166,1320,0,202
104,宜蘭縣宜蘭市,建軍里,529,0,220,873,0,91,964,0,129
104,宜蘭縣宜蘭市,思源里,1391,0,558,2292,0,249,2473,0,309
104,宜蘭縣宜蘭市,文化里,991,0,453,1671,0,197,1794,0,256
104,宜蘭縣宜蘭市,復興里,837,0,556,1333,0,245,1427,0,311
104,宜蘭縣宜蘭市,成功里,986,0,347,1692,0,154,1802,0,193
104,宜蘭縣宜蘭市,新東里,992,0,422,1699,0,158,1827,0,264
104,宜蘭縣宜蘭市,七結里,803,0,348,1312,0,142,1514,0,206
104,宜蘭縣宜蘭市,泰山里,668,0,282,1101,0,137,1275,0,145
104,宜蘭縣宜蘭市,大新里,226,0,162,378,0,69,393,0,93
104,宜蘭縣宜蘭市,中興里,860,0,389,1506,0,174,1612,0,215
104,宜蘭縣宜蘭市,擺厘里,883,0,511,1357,0,235,1554,0,276
104,宜蘭縣羅東鎮,大新里,465,0,300,744,0,152,799,0,148
104,宜蘭縣羅東鎮,東安里,1142,0,457,1893,0,175,2132,0,282
104,宜蘭縣羅東鎮,新群里,742,0,325,1380,0,183,1429,0,142
104,宜蘭縣羅東鎮,羅莊里,920,0,466,1464,0,184,1627,0,282
104,宜蘭縣羅東鎮,南昌里,732,0,381,1174,0,176,1272,0,205
104,宜蘭縣羅東鎮,南豪里,404,0,155,699,0,73,781,0,82
104,宜蘭縣羅東鎮,成功里,426,0,208,780,0,89,839,0,119
104,宜蘭縣羅東鎮,仁德里,342,0,234,598,0,115,587,0,119
104,宜蘭縣羅東鎮,漢民里,1213,0,520,2048,0,232,2236,0,288
104,宜蘭縣羅東鎮,西安里,837,0,337,1466,0,149,1574,0,188
104,宜蘭縣羅東鎮,北成里,895,0,299,1519,0,143,1688,0,156
104,宜蘭縣羅東鎮,賢文里,1156,0,544,1908,0,240,2162,0,304
104,宜蘭縣羅東鎮,公正里,923,0,363,1626,0,162,1676,0,201
104,宜蘭縣羅東鎮,集祥里,334,0,353,541,0,190,565,0,163
104,宜蘭縣羅東鎮,信義里,996,0,387,1610,0,162,1830,0,225
104,宜蘭縣羅東鎮,竹林里,938,0,275,1666,0,123,1788,0,152
104,宜蘭縣羅東鎮,仁愛里,1056,0,323,1935,0,165,2128,0,158
104,宜蘭縣羅東鎮,樹林里,1128,0,355,1908,0,147,2088,0,208
104,宜蘭縣羅東鎮,國華里,1429,0,483,2389,0,191,2694,0,292
104,宜蘭縣羅東鎮,維揚里,965,0,369,1642,0,177,1836,0,192
104,宜蘭縣羅東鎮,開明里,411,0,269,685,0,132,733,0,137
104,宜蘭縣羅東鎮,中山里,400,0,278,666,0,132,700,0,146
104,宜蘭縣羅東鎮,仁和里,288,0,221,493,0,94,504,0,127
104,宜蘭縣蘇澳鎮,龍德里,921,0,359,1783,0,195,1698,0,164
104,宜蘭縣蘇澳鎮,頂寮里,266,0,69,538,0,37,517,0,32
104,宜蘭縣蘇澳鎮,永榮里,1066,0,380,2075,0,191,2007,0,189
104,宜蘭縣蘇澳鎮,存仁里,261,0,112,518,0,65,473,0,47
104,宜蘭縣蘇澳鎮,港邊里,366,1,179,715,2,113,672,0,66
104,宜蘭縣蘇澳鎮,隘丁里,816,0,277,1573,0,145,1503,0,132
104,宜蘭縣蘇澳鎮,新城里,358,0,162,663,0,92,698,0,70
104,宜蘭縣蘇澳鎮,聖湖里,683,0,209,1310,0,96,1256,0,113
104,宜蘭縣蘇澳鎮,蘇西里,681,0,363,1278,0,195,1242,0,168
104,宜蘭縣蘇澳鎮,蘇北里,311,0,151,545,0,72,533,0,79
104,宜蘭縣蘇澳鎮,蘇南里,130,0,80,226,0,39,233,0,41
104,宜蘭縣蘇澳鎮,蘇東里,147,0,109,253,0,66,276,0,43
104,宜蘭縣蘇澳鎮,長安里,153,0,95,290,0,47,249,0,48
104,宜蘭縣蘇澳鎮,永光里,121,0,90,207,0,48,220,0,42
104,宜蘭縣蘇澳鎮,永春里,177,0,134,289,0,80,299,0,54
104,宜蘭縣蘇澳鎮,永樂里,126,0,65,230,0,31,243,0,34
104,宜蘭縣蘇澳鎮,南安里,275,0,125,505,0,72,482,0,53
104,宜蘭縣蘇澳鎮,南正里,262,0,128,497,0,62,483,0,66
104,宜蘭縣蘇澳鎮,南成里,328,0,106,625,0,54,601,0,52
104,宜蘭縣蘇澳鎮,南興里,427,0,180,761,0,91,785,0,89
104,宜蘭縣蘇澳鎮,南寧里,301,0,118,582,0,55,556,0,63
104,宜蘭縣蘇澳鎮,南建里,346,0,121,679,0,74,667,0,47
104,宜蘭縣蘇澳鎮,東澳里,90,0,45,185,0,23,172,0,22
104,宜蘭縣蘇澳鎮,南強里,208,0,157,369,0,89,340,0,68
104,宜蘭縣蘇澳鎮,朝陽里,166,0,130,281,0,91,262,0,39
104,宜蘭縣蘇澳鎮,聖愛里,843,0,304,1512,0,146,1520,0,158
104,宜蘭縣頭城鎮,石城里,80,0,43,157,0,24,135,0,19
104,宜蘭縣頭城鎮,大里里,187,0,84,347,0,45,351,0,39
104,宜蘭縣頭城鎮,大溪里,236,0,128,473,0,76,446,0,52
104,宜蘭縣頭城鎮,合興里,88,0,66,174,0,40,158,0,26
104,宜蘭縣頭城鎮,更新里,345,0,180,690,0,88,673,0,92
104,宜蘭縣頭城鎮,外澳里,226,0,130,483,0,72,422,0,58
104,宜蘭縣頭城鎮,港口里,177,0,114,352,0,58,322,0,56
104,宜蘭縣頭城鎮,武營里,428,0,232,843,0,114,847,0,118
104,宜蘭縣頭城鎮,大坑里,345,0,162,734,0,76,713,0,86
104,宜蘭縣頭城鎮,城東里,214,0,107,383,0,54,365,0,53
104,宜蘭縣頭城鎮,城北里,141,0,73,260,0,46,254,0,27
104,宜蘭縣頭城鎮,城西里,164,0,68,315,0,40,317,0,28
104,宜蘭縣頭城鎮,城南里,180,0,92,330,0,49,321,0,43
104,宜蘭縣頭城鎮,竹安里,574,0,241,1151,0,139,1145,0,102
104,宜蘭縣頭城鎮,新建里,578,0,245,1097,0,126,1070,0,119
104,宜蘭縣頭城鎮,拔雅里,548,0,288,1048,0,149,1059,0,139
104,宜蘭縣頭城鎮,福成里,269,0,96,579,0,55,481,0,41
104,宜蘭縣頭城鎮,金面里,477,0,221,950,0,130,839,0,91
104,宜蘭縣頭城鎮,金盈里,198,0,75,423,0,38,336,0,37
104,宜蘭縣頭城鎮,頂埔里,381,0,172,725,0,94,682,0,78
104,宜蘭縣頭城鎮,下埔里,243,0,148,501,0,96,468,0,52
104,宜蘭縣頭城鎮,中崙里,279,0,115,598,0,57,534,0,58
104,宜蘭縣頭城鎮,二城里,304,0,171,598,0,101,559,0,70
104,宜蘭縣頭城鎮,龜山里,172,0,55,371,0,27,413,0,28
104,宜蘭縣礁溪鄉,白雲村,421,0,241,868,0,145,790,0,96
104,宜蘭縣礁溪鄉,玉石村,499,0,423,935,0,238,884,0,185
104,宜蘭縣礁溪鄉,德陽村,966,0,1025,1744,0,498,1751,0,527
104,宜蘭縣礁溪鄉,大忠村,669,0,657,1135,0,309,1170,0,348
104,宜蘭縣礁溪鄉,大義村,175,0,93,344,0,47,328,0,46
104,宜蘭縣礁溪鄉,六結村,356,0,256,725,0,136,687,0,120
104,宜蘭縣礁溪鄉,二龍村,317,0,205,639,0,131,597,0,74
104,宜蘭縣礁溪鄉,時潮村,387,0,240,740,0,161,686,0,79
104,宜蘭縣礁溪鄉,玉田村,555,0,409,1047,0,262,1016,0,147
104,宜蘭縣礁溪鄉,三民村,674,0,298,1385,0,188,1244,0,110
104,宜蘭縣礁溪鄉,林美村,307,0,168,632,0,100,581,0,68
104,宜蘭縣礁溪鄉,白鵝村,207,0,152,448,0,90,375,0,62
104,宜蘭縣礁溪鄉,玉光村,261,0,160,512,0,98,461,0,62
104,宜蘭縣礁溪鄉,光武村,345,0,213,689,0,120,601,0,93
104,宜蘭縣礁溪鄉,吳沙村,692,0,374,1312,0,224,1237,0,150
104,宜蘭縣礁溪鄉,龍潭村,899,0,351,1754,0,191,1672,0,160
104,宜蘭縣礁溪鄉,匏崙村,250,0,137,515,0,81,444,0,56
104,宜蘭縣礁溪鄉,二結村,108,0,84,220,0,48,184,0,36
104,宜蘭縣壯圍鄉,吉祥村,673,0,322,1241,0,176,1234,0,146
104,宜蘭縣壯圍鄉,美福村,458,0,250,915,0,145,826,0,105
104,宜蘭縣壯圍鄉,新南村,252,0,165,482,0,101,431,0,64
104,宜蘭縣壯圍鄉,東港村,264,0,118,543,0,69,466,0,49
104,宜蘭縣壯圍鄉,復興村,436,0,209,860,0,132,823,0,77
104,宜蘭縣壯圍鄉,過嶺村,425,0,185,822,0,114,770,0,71
104,宜蘭縣壯圍鄉,永鎮村,204,0,91,423,0,44,396,0,47
104,宜蘭縣壯圍鄉,忠孝村,626,0,277,1245,0,164,1132,0,113
104,宜蘭縣壯圍鄉,古亭村,415,0,201,801,0,126,747,0,75
104,宜蘭縣壯圍鄉,功勞村,332,0,176,666,0,104,613,0,72
104,宜蘭縣壯圍鄉,美城村,575,0,304,1124,0,189,989,0,115
104,宜蘭縣壯圍鄉,新社村,291,0,149,541,0,97,492,0,52
104,宜蘭縣壯圍鄉,大福村,477,0,207,962,0,124,874,0,83
104,宜蘭縣壯圍鄉,古結村,295,0,152,541,0,86,493,0,66
104,宜蘭縣員山鄉,員山村,1604,0,776,2846,0,409,2873,0,367
104,宜蘭縣員山鄉,尚德村,573,0,323,1117,0,188,1016,0,135
104,宜蘭縣員山鄉,惠好村,442,0,194,876,0,107,789,0,87
104,宜蘭縣員山鄉,七賢村,358,0,167,773,0,97,668,0,70
104,宜蘭縣員山鄉,深溝村,493,1,346,899,2,221,875,1,125
104,宜蘭縣員山鄉,蓁巷村,331,0,157,657,0,90,556,0,67
104,宜蘭縣員山鄉,內城村,410,1,228,734,2,123,712,0,105
104,宜蘭縣員山鄉,中華村,167,0,138,326,0,99,259,0,39
104,宜蘭縣員山鄉,永和村,494,0,221,984,0,121,924,0,100
104,宜蘭縣員山鄉,頭分村,354,0,155,728,0,90,665,0,65
104,宜蘭縣員山鄉,枕山村,584,0,330,1240,0,207,1097,0,123
104,宜蘭縣員山鄉,同樂村,676,0,243,1390,0,146,1203,0,97
104,宜蘭縣員山鄉,湖東村,241,0,125,459,0,77,444,0,48
104,宜蘭縣員山鄉,逸仙村,246,0,139,480,0,94,383,0,45
104,宜蘭縣員山鄉,湖北村,264,1,127,542,2,83,471,6,44
104,宜蘭縣員山鄉,湖西村,368,0,223,760,0,154,626,0,69
104,宜蘭縣冬山鄉,武淵村,312,0,214,572,0,136,530,0,78
104,宜蘭縣冬山鄉,珍珠村,457,0,179,860,0,105,866,0,74
104,宜蘭縣冬山鄉,補城村,332,0,156,616,0,98,613,0,58
104,宜蘭縣冬山鄉,三奇村,255,0,94,525,0,60,471,0,34
104,宜蘭縣冬山鄉,大興村,260,0,100,526,0,56,449,0,44
104,宜蘭縣冬山鄉,東城村,413,0,120,815,0,63,761,0,57
104,宜蘭縣冬山鄉,香和村,911,0,261,1780,0,147,1801,0,114
104,宜蘭縣冬山鄉,南興村,925,0,259,1718,0,134,1811,0,125
104,宜蘭縣冬山鄉,冬山村,224,0,194,392,0,130,378,0,64
104,宜蘭縣冬山鄉,安平村,201,0,70,395,0,40,397,0,30
104,宜蘭縣冬山鄉,太和村,419,0,174,791,0,109,764,0,65
104,宜蘭縣冬山鄉,八寶村,235,0,102,476,0,66,422,0,36
104,宜蘭縣冬山鄉,丸山村,389,0,157,753,0,96,712,0,61
104,宜蘭縣冬山鄉,中山村,131,0,76,249,0,46,236,0,30
104,宜蘭縣冬山鄉,順安村,1436,0,631,2626,0,348,2505,0,283
104,宜蘭縣冬山鄉,永美村,862,0,432,1474,0,254,1481,0,178
104,宜蘭縣冬山鄉,群英村,1356,0,686,2380,0,368,2368,0,318
104,宜蘭縣冬山鄉,清溝村,1162,0,415,1994,0,225,2096,0,190
104,宜蘭縣冬山鄉,鹿埔村,659,0,282,1304,0,164,1079,0,118
104,宜蘭縣冬山鄉,得安村,285,0,196,577,0,115,521,0,81
104,宜蘭縣冬山鄉,廣興村,735,0,321,1305,0,173,1304,0,148
104,宜蘭縣冬山鄉,廣安村,487,0,232,875,0,108,831,0,124
104,宜蘭縣冬山鄉,柯林村,472,0,256,861,0,145,838,0,111
104,宜蘭縣冬山鄉,大進村,202,0,139,425,0,98,365,0,41
104,宜蘭縣五結鄉,三興村,542,0,281,1026,0,167,942,0,114
104,宜蘭縣五結鄉,二結村,527,0,226,917,0,120,945,0,106
104,宜蘭縣五結鄉,鎮安村,706,0,274,1309,0,168,1216,0,106
104,宜蘭縣五結鄉,上四村,445,0,300,760,0,148,706,0,152
104,宜蘭縣五結鄉,中興村,371,0,215,635,0,115,631,0,100
104,宜蘭縣五結鄉,四結村,681,0,464,1138,0,239,1115,0,225
104,宜蘭縣五結鄉,福興村,491,0,264,914,0,162,862,0,102
104,宜蘭縣五結鄉,五結村,985,0,497,1835,0,295,1750,0,202
104,宜蘭縣五結鄉,大吉村,1018,0,407,1872,0,237,1810,0,170
104,宜蘭縣五結鄉,協和村,871,0,473,1597,0,258,1518,0,215
104,宜蘭縣五結鄉,孝威村,385,0,210,774,0,122,697,0,88
104,宜蘭縣五結鄉,錦眾村,401,0,180,781,0,108,729,0,72
104,宜蘭縣五結鄉,利澤村,556,0,270,1075,0,151,1041,0,119
104,宜蘭縣五結鄉,成興村,860,0,384,1614,0,214,1593,0,170
104,宜蘭縣五結鄉,季新村,789,0,349,1527,0,198,1436,0,151
104,宜蘭縣三星鄉,員山村,44,0,58,98,0,31,80,0,27
104,宜蘭縣三星鄉,天山村,142,0,105,266,0,72,240,0,33
104,宜蘭縣三星鄉,天福村,192,0,101,408,0,59,339,0,42
104,宜蘭縣三星鄉,雙賢村,158,0,100,311,0,71,275,0,29
104,宜蘭縣三星鄉,人和村,114,0,78,221,0,47,216,0,31
104,宜蘭縣三星鄉,義德村,327,0,213,618,0,135,563,0,78
104,宜蘭縣三星鄉,集慶村,333,0,148,623,0,69,614,0,79
104,宜蘭縣三星鄉,月眉村,246,0,124,487,0,69,414,0,55
104,宜蘭縣三星鄉,拱照村,298,0,388,565,0,288,526,0,100
104,宜蘭縣三星鄉,大隱村,1133,0,696,2095,0,378,1890,0,318
104,宜蘭縣三星鄉,行健村,226,0,143,419,0,84,376,0,59
104,宜蘭縣三星鄉,萬德村,163,0,97,307,0,69,276,0,28
104,宜蘭縣三星鄉,貴林村,122,0,96,237,0,54,224,0,42
104,宜蘭縣三星鄉,萬富村,191,0,148,370,0,94,306,0,54
104,宜蘭縣三星鄉,大義村,313,0,246,555,0,152,518,0,94
104,宜蘭縣三星鄉,尚武村,190,0,173,362,0,102,321,0,71
104,宜蘭縣三星鄉,大洲村,407,0,239,814,0,150,715,0,89
104,宜蘭縣三星鄉,尾塹村,383,0,182,767,0,116,690,0,66
104,宜蘭縣大同鄉,寒溪村,251,0,96,536,0,58,510,0,38
104,宜蘭縣大同鄉,崙埤村,161,0,59,365,0,37,305,0,22
104,宜蘭縣大同鄉,松羅村,185,0,65,432,0,38,348,0,27
104,宜蘭縣大同鄉,復興村,72,0,38,156,0,22,118,0,16
104,宜蘭縣大同鄉,英士村,90,0,61,188,0,42,171,0,19
104,宜蘭縣大同鄉,樂水村,106,0,45,244,0,31,192,0,14
104,宜蘭縣大同鄉,太平村,15,0,14,39,0,9,19,0,5
104,宜蘭縣大同鄉,四季村,222,0,75,490,0,38,435,0,37
104,宜蘭縣大同鄉,南山村,185,0,74,407,0,47,376,0,27
104,宜蘭縣大同鄉,茂安村,48,0,24,107,0,14,91,0,10
104,宜蘭縣南澳鄉,南澳村,342,0,147,715,0,89,670,0,58
104,宜蘭縣南澳鄉,碧候村,277,0,105,592,0,61,537,0,44
104,宜蘭縣南澳鄉,東岳村,125,0,46,266,0,22,282,0,24
104,宜蘭縣南澳鄉,金岳村,131,0,45,251,0,26,266,0,19
104,宜蘭縣南澳鄉,武塔村,125,0,67,254,0,46,226,0,21
104,宜蘭縣南澳鄉,金洋村,150,0,65,302,0,43,261,0,22
104,宜蘭縣南澳鄉,澳花村,201,0,89,451,0,53,414,0,36
104,新竹縣竹北市,斗崙里,4010,0,1686,6603,0,897,7063,0,789
104,新竹縣竹北市,鹿場里,3411,1,1238,5504,0,673,5953,1,565
104,新竹縣竹北市,東平里,3597,0,1851,5532,0,985,5820,0,866
104,新竹縣竹北市,中興里,2029,0,1129,3313,0,581,3430,0,548
104,新竹縣竹北市,隘口里,726,0,517,1198,0,292,1152,0,225
104,新竹縣竹北市,東海里,828,0,505,1663,0,292,1608,0,213
104,新竹縣竹北市,竹北里,1944,0,690,3569,0,343,3622,0,347
104,新竹縣竹北市,竹仁里,2880,0,955,5195,0,444,5423,0,511
104,新竹縣竹北市,竹義里,1719,0,914,3067,0,500,3170,0,414
104,新竹縣竹北市,泰和里,1758,0,656,3256,0,342,3245,0,314
104,新竹縣竹北市,新社里,2141,0,665,3907,0,368,4040,0,297
104,新竹縣竹北市,聯興里,1253,0,332,2607,0,191,2475,0,141
104,新竹縣竹北市,麻園里,525,0,166,1068,0,94,1002,0,72
104,新竹縣竹北市,溪州里,634,0,227,1300,0,134,1253,0,93
104,新竹縣竹北市,白地里,587,0,202,1197,0,108,1158,0,94
104,新竹縣竹北市,新港里,320,0,106,686,0,60,656,0,46
104,新竹縣竹北市,大義里,445,0,150,915,0,95,844,0,55
104,新竹縣竹北市,崇義里,522,0,226,1074,0,139,1003,0,87
104,新竹縣竹北市,大眉里,489,0,246,901,0,143,909,0,103
104,新竹縣竹北市,尚義里,430,0,169,894,0,102,819,0,67
104,新竹縣竹北市,十興里,2639,0,937,4219,0,471,4520,0,466
104,新竹縣竹北市,新國里,1508,0,628,2818,0,327,2752,0,301
104,新竹縣竹北市,新庄里,292,0,93,620,0,48,567,0,45
104,新竹縣竹北市,北崙里,1270,0,378,2296,0,192,2440,0,186
104,新竹縣竹北市,新崙里,1724,0,747,3249,0,437,3126,0,310
104,新竹縣竹北市,福德里,961,1,402,1792,0,203,1806,2,199
104,新竹縣竹北市,東興里,1420,1,889,2415,0,467,2437,7,422
104,新竹縣竹北市,北興里,433,0,329,717,0,170,729,0,159
104,新竹縣竹北市,興安里,1222,0,382,2109,0,197,2199,0,185
104,新竹縣竹北市,文化里,1199,0,328,1999,0,157,2133,0,171
104,新竹縣關西鎮,東興里,131,0,55,282,0,31,267,0,24
104,新竹縣關西鎮,西安里,554,0,198,1116,0,98,1023,0,100
104,新竹縣關西鎮,南雄里,217,0,84,423,0,52,393,0,32
104,新竹縣關西鎮,北斗里,1019,0,407,2031,0,218,2023,0,189
104,新竹縣關西鎮,仁安里,288,0,148,596,0,96,548,0,52
104,新竹縣關西鎮,北山里,191,0,67,457,0,49,377,0,18
104,新竹縣關西鎮,南山里,274,0,74,665,0,45,583,0,29
104,新竹縣關西鎮,東安里,994,1,403,2053,4,222,2011,8,181
104,新竹縣關西鎮,東光里,349,0,132,768,0,81,641,0,51
104,新竹縣關西鎮,新富里,147,0,80,344,0,47,277,0,33
104,新竹縣關西鎮,金山里,153,0,83,333,0,53,270,0,30
104,新竹縣關西鎮,錦山里,271,0,162,571,0,101,455,0,61
104,新竹縣關西鎮,玉山里,122,0,83,254,0,52,239,0,31
104,新竹縣關西鎮,大同里,209,0,90,456,0,49,376,0,41
104,新竹縣關西鎮,石光里,475,0,136,1092,0,88,1012,0,48
104,新竹縣關西鎮,上林里,215,0,123,459,0,85,384,0,38
104,新竹縣關西鎮,新力里,145,0,83,303,0,64,237,0,19
104,新竹縣關西鎮,南和里,208,0,70,503,0,42,427,0,28
104,新竹縣關西鎮,東山里,234,0,111,520,0,73,398,0,38
104,新竹縣關西鎮,南新里,227,0,134,535,0,91,407,0,43
104,新竹縣關西鎮,東平里,234,0,154,505,0,98,433,0,56
104,新竹縣新埔鎮,內立里,295,0,124,655,0,80,599,0,44
104,新竹縣新埔鎮,寶石里,225,0,86,499,0,56,457,0,30
104,新竹縣新埔鎮,文山里,1164,0,480,2256,0,268,2091,0,212
104,新竹縣新埔鎮,五埔里,531,0,161,1195,0,108,1037,0,53
104,新竹縣新埔鎮,四座里,941,0,287,1914,0,159,1808,0,128
